%  30/10/2005                                                                   
%                                                                               
% Fields of LDCv2 detector ( copy of Mokka db fieldmaps00 )                     
% anti-DID optimized to direct pairs into extraction hole                       
%                                                                               
%  z(cm)            Bz(kGauss)         Br(kG)       Bx_DID(kG)         
% (here Br is on the ideal beam axis, with half angle 0.007rad)                 
%-----------------------------------------------------------------    
      600
      0.2100E+03   0.3386712E+02   0.3844021E-01   0.2171886E+00
      0.2110E+03   0.3381095E+02   0.4148592E-01   0.2188968E+00
      0.2120E+03   0.3375476E+02   0.4168902E-01   0.2205955E+00
      0.2130E+03   0.3369515E+02   0.4444278E-01   0.2222840E+00
      0.2140E+03   0.3362973E+02   0.4899664E-01   0.2239624E+00
      0.2150E+03   0.3356432E+02   0.4922559E-01   0.2256302E+00
      0.2160E+03   0.3349621E+02   0.5149200E-01   0.2272872E+00
      0.2170E+03   0.3341982E+02   0.5801726E-01   0.2289332E+00
      0.2180E+03   0.3334343E+02   0.5828462E-01   0.2305678E+00
      0.2190E+03   0.3326551E+02   0.5972570E-01   0.2321911E+00
      0.2200E+03   0.3317615E+02   0.6881121E-01   0.2338025E+00
      0.2210E+03   0.3308679E+02   0.6911722E-01   0.2354018E+00
      0.2220E+03   0.3299743E+02   0.6943677E-01   0.2369888E+00
      0.2230E+03   0.3289297E+02   0.8153724E-01   0.2385634E+00
      0.2240E+03   0.3278838E+02   0.8199892E-01   0.2401252E+00
      0.2250E+03   0.3268379E+02   0.8236499E-01   0.2416741E+00
      0.2260E+03   0.3256394E+02   0.9480191E-01   0.2432097E+00
      0.2270E+03   0.3244170E+02   0.9711928E-01   0.2447320E+00
      0.2280E+03   0.3231947E+02   0.9754014E-01   0.2462405E+00
      0.2290E+03   0.3218244E+02   0.1098343E+00   0.2477352E+00
      0.2300E+03   0.3204016E+02   0.1145332E+00   0.2492158E+00
      0.2310E+03   0.3189789E+02   0.1150312E+00   0.2506821E+00
      0.2320E+03   0.3174209E+02   0.1265137E+00   0.2521338E+00
      0.2330E+03   0.3157768E+02   0.1340735E+00   0.2535709E+00
      0.2340E+03   0.3141328E+02   0.1346489E+00   0.2549929E+00
      0.2350E+03   0.3123752E+02   0.1445660E+00   0.2563999E+00
      0.2360E+03   0.3104966E+02   0.1551770E+00   0.2577915E+00
      0.2370E+03   0.3086180E+02   0.1558272E+00   0.2591676E+00
      0.2380E+03   0.3066553E+02   0.1634966E+00   0.2605281E+00
      0.2390E+03   0.3045413E+02   0.1768390E+00   0.2618726E+00
      0.2400E+03   0.3024273E+02   0.1775789E+00   0.2632010E+00
      0.2410E+03   0.3002615E+02   0.1826882E+00   0.2645132E+00
      0.2420E+03   0.2979231E+02   0.1980689E+00   0.2658089E+00
      0.2430E+03   0.2955845E+02   0.1988948E+00   0.2670881E+00
      0.2440E+03   0.2932203E+02   0.2019103E+00   0.2683503E+00
      0.2450E+03   0.2906331E+02   0.2218560E+00   0.2695957E+00
      0.2460E+03   0.2880458E+02   0.2227691E+00   0.2708240E+00
      0.2470E+03   0.2854586E+02   0.2236671E+00   0.2720350E+00
      0.2480E+03   0.2830712E+02   0.2072254E+00   0.2732286E+00
      0.2490E+03   0.2806887E+02   0.2076415E+00   0.2744045E+00
      0.2500E+03   0.2783062E+02   0.2084754E+00   0.2755628E+00
      0.2510E+03   0.2759029E+02   0.2111312E+00   0.2767033E+00
      0.2520E+03   0.2734960E+02   0.2122887E+00   0.2778256E+00
      0.2530E+03   0.2710891E+02   0.2131389E+00   0.2789300E+00
      0.2540E+03   0.2686821E+02   0.2139814E+00   0.2800159E+00
      0.2550E+03   0.2662794E+02   0.2144489E+00   0.2810835E+00
      0.2560E+03   0.2638767E+02   0.2152821E+00   0.2821326E+00
      0.2570E+03   0.2614741E+02   0.2161230E+00   0.2831630E+00
      0.2580E+03   0.2591033E+02   0.2140800E+00   0.2841747E+00
      0.2590E+03   0.2570081E+02   0.1899319E+00   0.2851675E+00
      0.2600E+03   0.2549130E+02   0.1906652E+00   0.2861414E+00
      0.2610E+03   0.2528177E+02   0.1914065E+00   0.2870962E+00
      0.2620E+03   0.2506851E+02   0.1955580E+00   0.2880316E+00
      0.2630E+03   0.2484276E+02   0.2078143E+00   0.2889479E+00
      0.2640E+03   0.2461700E+02   0.2085964E+00   0.2898449E+00
      0.2650E+03   0.2439126E+02   0.2093866E+00   0.2907223E+00
      0.2660E+03   0.2418238E+02   0.1944623E+00   0.2915801E+00
      0.2670E+03   0.2400384E+02   0.1668519E+00   0.2924184E+00
      0.2680E+03   0.2382530E+02   0.1674768E+00   0.2932369E+00
      0.2690E+03   0.2364675E+02   0.1681017E+00   0.2940357E+00
      0.2700E+03   0.2347033E+02   0.1667255E+00   0.2948146E+00
      0.2710E+03   0.2329614E+02   0.1652184E+00   0.2955736E+00
      0.2720E+03   0.2312196E+02   0.1658197E+00   0.2963126E+00
      0.2730E+03   0.2294778E+02   0.1664293E+00   0.2970315E+00
      0.2740E+03   0.2279840E+02   0.1432578E+00   0.2977304E+00
      0.2750E+03   0.2266481E+02   0.1285873E+00   0.2984091E+00
      0.2760E+03   0.2253121E+02   0.1290633E+00   0.2990677E+00
      0.2770E+03   0.2239761E+02   0.1295225E+00   0.2997060E+00
      0.2780E+03   0.2228285E+02   0.1116682E+00   0.3003241E+00
      0.2790E+03   0.2217478E+02   0.1055333E+00   0.3009218E+00
      0.2800E+03   0.2206670E+02   0.1059116E+00   0.3014992E+00
      0.2810E+03   0.2195863E+02   0.1062898E+00   0.3020562E+00
      0.2820E+03   0.2184913E+02   0.1080844E+00   0.3025928E+00
      0.2830E+03   0.2173940E+02   0.1086844E+00   0.3031091E+00
      0.2840E+03   0.2162968E+02   0.1090684E+00   0.3036050E+00
      0.2850E+03   0.2151995E+02   0.1094525E+00   0.3040803E+00
      0.2860E+03   0.2142684E+02   0.9320338E-01   0.3045353E+00
      0.2870E+03   0.2133387E+02   0.9338864E-01   0.3049697E+00
      0.2880E+03   0.2124091E+02   0.9371403E-01   0.3053838E+00
      0.2890E+03   0.2114971E+02   0.9224272E-01   0.3057774E+00
      0.2900E+03   0.2107169E+02   0.7919540E-01   0.3061506E+00
      0.2910E+03   0.2099367E+02   0.7946849E-01   0.3065033E+00
      0.2920E+03   0.2091564E+02   0.7974158E-01   0.3068356E+00
      0.2930E+03   0.2083939E+02   0.7820206E-01   0.3071475E+00
      0.2940E+03   0.2076859E+02   0.7285053E-01   0.3074390E+00
      0.2950E+03   0.2069779E+02   0.7309832E-01   0.3077102E+00
      0.2960E+03   0.2062700E+02   0.7334612E-01   0.3079610E+00
      0.2970E+03   0.2055711E+02   0.7264795E-01   0.3081915E+00
      0.2980E+03   0.2048877E+02   0.7127718E-01   0.3084019E+00
      0.2990E+03   0.2042043E+02   0.7152552E-01   0.3085919E+00
      0.3000E+03   0.2035208E+02   0.7176474E-01   0.3087618E+00
      0.3010E+03   0.2028709E+02   0.6847335E-01   0.3089114E+00
      0.3020E+03   0.2022546E+02   0.6514001E-01   0.3090411E+00
      0.3030E+03   0.2016382E+02   0.6536499E-01   0.3091507E+00
      0.3040E+03   0.2010220E+02   0.6557140E-01   0.3092402E+00
      0.3050E+03   0.2004208E+02   0.6418048E-01   0.3093099E+00
      0.3060E+03   0.1998287E+02   0.6340692E-01   0.3093597E+00
      0.3070E+03   0.1992366E+02   0.6362353E-01   0.3093897E+00
      0.3080E+03   0.1986446E+02   0.6382134E-01   0.3093999E+00
      0.3090E+03   0.1980566E+02   0.6359324E-01   0.3093905E+00
      0.3100E+03   0.1974699E+02   0.6365664E-01   0.3093614E+00
      0.3110E+03   0.1968833E+02   0.6385245E-01   0.3093128E+00
      0.3120E+03   0.1962966E+02   0.6406732E-01   0.3092449E+00
